GFA_ID,Name,SMILES,Gal-1 Kd operator,Gal-1 Kd value (μM),Gal-3 Kd operator,Gal-3 Kd value (μM),Source,Name in source,Source type,Citation,Mono/Disaccharide,Possible X-bond,Series,Molecular weight,Polar SA,HB acceptors,HB donors,Rotatable bonds
GFA_533,,CCS[C@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)n(nn2)cc2-c3cc(F)c(F)c(F)c3,nd,nd,=,5.1,Zetterberg 2017,1b,Paper,10.1002/cmdc.201700744,Monosaccharide,No,Beta-thiogalactosides,405.399,125.93,7,3,5
GFA_534,,N#Cc1c(Br)cc(nc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,=,2.6,=,0.027,Zetterberg 2017 US10889610B2,1,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,558.342,162.61,8,3,6
GFA_535,,N#Cc1c(Cl)cc(nc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.057,Zetterberg 2017 US10889610B2,2,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,513.886,162.61,8,3,6
GFA_536,,c1cnc(Cl)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.086,Zetterberg 2017 US10889610B2,3,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,488.876,138.82,7,3,5
GFA_537,,n1cc(Cl)cc(c1C#N)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.029,Zetterberg 2017 US10889610B2,4,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,513.886,162.61,8,3,5
GFA_538,,N#Cc1c(Br)cc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.022,Zetterberg 2017 US10889610B2,5,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,558.342,162.61,8,3,6
GFA_539,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.022,Zetterberg 2017 US10889610B2,6,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,558.342,162.61,8,3,5
GFA_540,,c1cnc(cc1Cl)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,=,6.9,=,0.12,Zetterberg 2017 US10889610B2,7,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,488.876,138.82,7,3,5
GFA_541,,c1ncc(Br)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(F)c4,nd,nd,=,0.015,Zetterberg 2017 US10889610B2,8,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,549.787,138.82,7,3,5
GFA_542,,c1ncc(Cl)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(F)c4,nd,nd,=,0.022,Zetterberg 2017 US10889610B2,9,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,505.331,138.82,7,3,5
GFA_543,,N#Cc1c(Cl)cc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(F)c4,nd,nd,=,0.018,Zetterberg 2017 US10889610B2,10,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,530.34,162.61,8,3,6
GFA_544,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(F)c4,nd,nd,=,0.011,Zetterberg 2017 US10889610B2,11,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,574.796,162.61,8,3,5
GFA_545,,N#Cc1c(Br)cc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(F)c4,=,7,=,0.016,Zetterberg 2017 US10889610B2,12,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,574.796,162.61,8,3,6
GFA_546,,n1cc(Cl)cc(c1C#N)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(F)c4,nd,nd,=,0.011,Zetterberg 2017 US10889610B2,13,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,530.34,162.61,8,3,5
GFA_547,,N#Cc1c(F)cc(cc1F)-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Cl)cnc4,nd,nd,=,0.18,Zetterberg 2017 US10889610B2,14,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,495.895,162.61,8,3,6
GFA_548,,FC(F)(F)c1c(F)cc(cc1F)-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Cl)cnc4,nd,nd,=,0.097,Zetterberg 2017 US10889610B2,15,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,538.884,138.82,7,3,6
GFA_549,,Cc1c(F)cc(cc1F)-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Cl)cnc4,nd,nd,=,0.018,Zetterberg 2017 US10889610B2,16,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,484.913,138.82,7,3,5
GFA_550,,c1ncc(Cl)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Br)c(F)c4,nd,nd,=,0.028,Zetterberg 2017 US10889610B2,17,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,549.787,138.82,7,3,5
GFA_551,,c1ncc(Cl)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(Cl)c4,nd,nd,=,0.027,Zetterberg 2017 US10889610B2,18,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,521.785,138.82,7,3,5
GFA_552,,c1ncc(Cl)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)cc4,nd,nd,=,0.034,Zetterberg 2017 US10889610B2,19,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,487.34,138.82,7,3,5
GFA_553,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)cnc4,nd,nd,=,0.75,Zetterberg 2017 US10889610B2,20,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,487.34,138.82,7,3,5
GFA_554,,c1ncc(Cl)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(Cl)c(Cl)cc4,nd,nd,=,0.031,Zetterberg 2017 US10889610B2,21,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,503.795,138.82,7,3,5
GFA_555,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(Cl)cnc4,nd,nd,=,0.694,Zetterberg 2017 US10889610B2,22,Patent,US10889610B2,Monosaccharide,Yes,Alpha-thiogalactosides,503.795,138.82,7,3,5
GFA_556,,c1sccc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,=,0.14,=,2.6,Zetterberg 2017 US10988502B2,1,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,474.388,154.17,6,3,5
GFA_557,,N#Cc1c(Cl)cc(c(F)c1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4ccsc4,=,0.19,=,1.95,Zetterberg 2017 US10988502B2,2,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,482.943,177.96,7,3,6
GFA_558,,c1sccc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Br)cnc4,=,0.68,=,1.7,Zetterberg 2017 US10988502B2,3,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,485.386,167.06,7,3,5
GFA_559,,FC(F)(F)c1c(Br)cc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4ccsc4,=,0.38,=,1.2,Zetterberg 2017 US10988502B2,4,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,553.385,167.06,7,3,6
GFA_560,,s1ccnc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(cc4Cl)cc(Cl)c4F,=,0.28,=,10,Zetterberg 2017 US10988502B2,5,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,493.366,167.06,7,3,5
GFA_561,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4ccc(F)cn4,=,0.24,=,0.69,Zetterberg 2017 US10988502B2,6,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,487.34,138.82,7,3,5
GFA_562,,s1cccc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Br)cnc4,=,0.45,=,1.25,Zetterberg 2017 US10988502B2,7,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,485.386,167.06,7,3,5
GFA_563,,s1cccc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(cc4Cl)cc(Cl)c4F,=,0.92,=,2.3,Zetterberg 2017 US10988502B2,8,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,492.378,154.17,6,3,5
GFA_564,,Fc(s1)ccc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,=,0.55,=,0.97,Zetterberg 2017 US10988502B2,9,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,492.378,154.17,6,3,5
GFA_565,,n1cscc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Br)cnc4,=,0.25,=,4.1,Zetterberg 2017 US10988502B2,10,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,486.374,179.95,8,3,5
GFA_566,,FC(F)(F)c1c(Br)cc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cscn4,=,0.17,=,2.9,Zetterberg 2017 US10988502B2,11,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,554.372,179.95,8,3,6
GFA_567,,n1cscc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,=,0.31,=,5.3,Zetterberg 2017 US10988502B2,12,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,475.375,167.06,7,3,5
GFA_568,,N#Cc1c(Cl)cc(cc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cscn4,=,0.37,=,6.1,Zetterberg 2017 US10988502B2,13,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,465.94,190.85,8,3,6
GFA_569,,Fc1c(Cl)cc(cc1Cl)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cscn4,=,0.23,=,6.2,Zetterberg 2017 US10988502B2,14,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,493.366,167.06,7,3,5
GFA_570,,Cc(n1)scc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Br)cnc4,=,0.64,=,3.2,Zetterberg 2017 US10988502B2,15,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,500.401,179.95,8,3,5
GFA_571,,N#Cc1c(Cl)cc(cc1Cl)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4nccs4,=,0.8,=,12,Zetterberg 2017 US10988502B2,16,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,500.385,190.85,8,3,6
GFA_572,,Clc1c(Cl)cc(cc1Cl)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4nccs4,=,0.61,=,1.3,Zetterberg 2017 US10988502B2,17,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,509.82,167.06,7,3,5
GFA_573,,s1ccnc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,=,0.24,=,4.1,Zetterberg 2017 US10988502B2,18,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,475.375,167.06,7,3,5
GFA_574,,Clc1c(Cl)cc(cc1Cl)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4nncs4,=,0.35,=,4.4,Zetterberg 2017 US10988502B2,19,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,510.808,179.95,8,3,5
GFA_575,,s1ccnc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Br)c[nH+]c4,=,0.55,=,4.6,Zetterberg 2017 US10988502B2,20,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,487.382,181.2,7,4,5
GFA_576,,s1ccnc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Cl)c[nH+]c4,=,0.22,=,1.8,Zetterberg 2017 US10988502B2,21,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,442.926,181.2,7,4,5
GFA_577,,[nH+]1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4nccs4,=,0.2,=,1.2,Zetterberg 2017 US10988502B2,22,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,512.392,204.99,8,4,5
GFA_578,,N#Cc1c(Cl)cc(c[nH+]1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4nccs4,=,0.44,=,4.4,Zetterberg 2017 US10988502B2,23,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,467.936,204.99,8,4,6
GFA_579,,s1ccnc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Cl)cc(Cl)c4,=,0.34,=,1.6,Zetterberg 2017 US10988502B2,24,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,475.375,167.06,7,3,5
GFA_580,,Clc1c(Br)cc(cc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4nccs4,=,0.44,=,4.4,Zetterberg 2017 US10988502B2,25,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,519.831,167.06,7,3,5
GFA_581,,FC(F)(F)c1c(Br)cc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4nccs4,=,0.31,=,2,Zetterberg 2017 US10988502B2,26,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,554.372,179.95,8,3,6
GFA_582,,s1ccnc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(cc4)cc(Br)c4F,=,0.49,=,4.7,Zetterberg 2017 US10988502B2,27,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,503.377,167.06,7,3,5
GFA_583,,s1ccnc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4c(Cl)ccc(Cl)c4,=,0.91,=,8.2,Zetterberg 2017 US10988502B2,28,Patent,US10988502B2,Monosaccharide,No,Alpha-thiogalactosides,475.375,167.06,7,3,5
GFA_584,,s1cc(Br)nc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,=,0.15,=,0.81,Zetterberg 2017 US10988502B2,29,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,554.276,167.06,7,3,5
GFA_585,,Fc(s1)cnc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,=,0.4,=,1.6,Zetterberg 2017 US10988502B2,30,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,493.366,167.06,7,3,5
GFA_586,,s1cc(Cl)nc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,=,0.12,=,0.46,Zetterberg 2017 US10988502B2,31,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,509.82,167.06,7,3,5
GFA_587,,FC(F)(F)c1csc(n1)-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,=,0.79,=,0.21,Zetterberg 2017 US10988502B2,32,Patent,US10988502B2,Monosaccharide,Yes,Alpha-thiogalactosides,543.374,167.06,7,3,6
GFA_588,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OP(=O)(O)O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,=,5.4,=,0.006,Zetterberg 2019 US20210380624A1,1,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,613.312,195.16,10,2,7
GFA_589,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](OP(=O)(O)O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.007,Zetterberg 2019 US20210380624A1,2,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,602.313,182.27,9,2,7
GFA_590,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](OS(=O)(=O)O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.014,Zetterberg 2019 US20210380624A1,3,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,602.396,177.68,7,2,7
GFA_591,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OS(=O)(=O)O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,=,3.15,=,0.003,Zetterberg 2019 US20210380624A1,4,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,613.394,190.57,8,2,7
GFA_592,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCOP(=O)(O)O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,=,3.83,=,0.012,Zetterberg 2019 US20210380624A1,5,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,643.338,204.39,11,2,9
GFA_593,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](OCC(=O)O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.017,Zetterberg 2019 US20210380624A1,6,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,580.37,152.23,6,2,8
GFA_594,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](OCC(=O)O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(F)c4,=,2,=,0.0085,Zetterberg 2019 US20210380624A1,7,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,596.825,152.23,6,2,8
GFA_595,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCC(=O)O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,=,1.8,=,0.007,Zetterberg 2019 US20210380624A1,8,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,591.369,165.12,7,2,8
GFA_596,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](OCC(=O)NS(=O)(=O)C)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(Cl)c(F)c4,=,3,=,0.023,Zetterberg 2019 US20210380624A1,9,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,673.93,186.55,9,3,9
GFA_597,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3cocn3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,9.2,=,0.024,Zetterberg 2019 US20210380624A1,10,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,614.407,153.85,9,2,8
GFA_598,,c1c(F)c(O)c(F)cc1CO[C@@H]([C@H](O2)Sc3cc(Br)cnc3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,0.26,=,0.017,Zetterberg 2019 US20210380624A1,11,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,675.438,148.05,8,3,8
GFA_599,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3nnn[nH]3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,2.4,=,0.016,Zetterberg 2019 US20210380624A1,12,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,615.397,182.28,10,2,8
GFA_600,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](OCc3nnn[nH]3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(Cl)c(F)c5,=,1.4,=,0.064,Zetterberg 2019 US20210380624A1,13,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,620.853,169.39,9,2,8
GFA_601,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](OCc3nnn[nH]3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,1.8,=,0.008,Zetterberg 2019 US20210380624A1,14,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,604.398,169.39,9,2,8
GFA_602,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3ncc[nH]3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,9.5,=,0.007,Zetterberg 2019 US20210380624A1,15,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,613.422,156.5,8,3,8
GFA_603,,Cn1ccnc1CO[C@@H]([C@H](O2)Sc3cc(Br)cnc3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,6.4,=,0.057,Zetterberg 2019 US20210380624A1,16,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,627.449,145.64,8,2,8
GFA_604,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3ncco3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,2.8,=,0.024,Zetterberg 2019 US20210380624A1,17,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,614.407,153.85,9,2,8
GFA_605,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3cnco3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,14.8,=,0.13,Zetterberg 2019 US20210380624A1,18,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,614.407,153.85,9,2,8
GFA_606,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3ccon3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,2.9,=,0.032,Zetterberg 2019 US20210380624A1,19,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,614.407,153.85,9,2,8
GFA_607,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](OCc3cocn3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(Cl)c(F)c5,=,29.7,=,0.087,Zetterberg 2019 US20210380624A1,20,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,619.863,140.96,8,2,8
GFA_608,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3cscn3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,8.6,=,0.018,Zetterberg 2019 US20210380624A1,21,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,630.471,168.95,8,2,8
GFA_609,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3cncs3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,1.9,=,0.021,Zetterberg 2019 US20210380624A1,22,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,630.471,168.95,8,2,8
GFA_610,,c1ncc(Br)cc1S[C@@H](O2)[C@H](OCc3nccs3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,2.6,=,0.041,Zetterberg 2019 US20210380624A1,23,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,630.471,168.95,8,2,8
GFA_611,,CN(C)C(=O)c1c(cc(Cl)cc1)S[C@@H](O2)[C@H](OCc3cscn3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,3.7,=,0.014,Zetterberg 2019 US20210380624A1,24,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,656.107,176.37,8,2,9
GFA_612,,CN(C)C(=O)c1c(cc(Cl)cc1)S[C@@H](O2)[C@H](OCc3nnn[nH]3)[C@H]([C@@H](O)[C@H]2CO)n(nn4)cc4-c5cc(F)c(F)c(F)c5,=,1.2,=,0.004,Zetterberg 2019 US20210380624A1,25,Patent,US20210380624A1,Monosaccharide,Yes,Alpha-thiogalactosides,641.033,189.7,10,2,9
